分类：内科学       标题：双语教学在临床医学八年制内科学的应用附视频         作者：于进1陈军2黄亚渝3史梦远3栾荣华1王海昌1         单位/学校：1.第四军医大学西京医院心血管内科2.第四军医大学西京医院骨科3.第四军医大学西京医院内科学教研室         简介：双语教学时适应国际化进程、推进医学院校素质教育的新举措,是培养与国际接轨新型高素质人才的需要。本文对我校双语教学在临床医学八年制心血管内科学教学中的应用进行探讨,以期为促进医学院校双语教学提供参考。          关键词：双语教学;心血管内科;内科学;八年制教育;        专辑：专辑：医药卫生科技;哲学与人文科学         发布时间：在线公开时间：2013-11-19（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：心血管内科学CPBL教学模式的实践与思考附视频         作者：李婧1陈汉想2         单位/学校：1.武汉科技大学临床学院2.武汉工业学院医护学院         简介：心血管内科专业知识体系庞大、复杂,是医学院校临床教学中的重点和难点。CPBL即临床实际病案与以问题为基础的学习方法相结合的一种新的案例学习方法。该文对CPBL应用于心血管内科学教学实践进行探索与思考。          关键词：教学方法;病案;基于问题的学习;内科学;心血管疾病;        专辑：专辑：医药卫生科技;社会科学Ⅱ辑         发布时间：在线公开时间：2013-10-02（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：PBL教学法在内科学血液病教学中应用的体会附视频         作者：董宝侠1陈协群1顾宏涛1高广勋1白庆咸1杨岚1梁蓉1张涛1黄亚渝2         单位/学校：1.第四军医大学第一附属医院血液内科2.第四军医大学第一附属医院内科教研室         简介：内科学是临床医学的重要学科,其中血液病学专业性强,与基础医学如免疫学、生物化学等联系密切。通过以问题为基础的教学方式,可增强学生学习兴趣,使学生系统利用基础医学知识,分解、剖析临床现象,逐步理解并掌握学习要点,避免由于血液病专业知识点多而致畏难情绪,使学生逐步了解隐含在问题背后的专业知识,形成解决问题和自主学习的能力。          关键词：内科学;教学方法;PBL教学;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2013-09-09（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：留学生内科学双语教学的探索与实践研究附视频         作者：石荟张景熙徐茂锦徐晓璐李强         单位/学校：第二军医大学附属长海医院         简介：针对临床医学留学生的内科学双语教学,注重因材施教,科学地设置课程和选用教材及多媒体课件,根据留学生不同的中文语言水平及课程难易度推行分层教学模式,同时加强师资建设和培训,注重临床见习带教活动,建立反馈体制,了解留学生对教学活动的满意程度,搭建起培养专业基础扎实、临床实践合格的留学生以及拥有双语教学能力的优秀师资的双重平台。          关键词：留学生;内科学;双语教学;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技;哲学与人文科学         发布时间：在线公开时间：2013-09-27（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：项目驱动教学法在医学本科生内科学教学上的效果观察附视频         作者：刘树娇唐灵         单位/学校：桂林医学院附属医院         简介：目的:探讨项目驱动教学法在内科学关于"糖尿病及其并发症"教学中的效果,从而了解此法对于内科学的教学是否有促进作用。为内科学的教学找到另一种好的教学方法。方法:从临床医学专业本科三年级学生随机抽取15名同学组成项目驱动教学法试验班(研究组),这15名同学除了与其他学生进行常规的上课及其他实验外,同时还参与老师课题的整个过程,包括收集标本、测定相关指标、论文的撰写等。最后比较这15名学生与另外15名未参加课题学生(对照组)的理论成绩及学习效果。结果:研究组15名学生内科学的理论考试成绩、平时成绩及教学效果等各项指标均较对照组提高,差异具有统计学意义(P<0.05)。结论:临床医学本科生在内科学的教学中能加用项目驱动教学法,将更能激发他们主动学习的兴趣、提高自学能力、拓宽思维、培养团队合作精神等综合能力,提高教学效果,值得推广应用。          关键词：项目驱动教学法;内科学;糖尿病;并发症;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2013-08-21（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：医学知识生活化在内科学教学中的应用附视频         作者：吴慧         单位/学校：惠州卫生职业技术学院         简介：内科学是对医学科学发展产生重要影响的临床医学学科,如何让学生掌握学习中的重点,是值得授课教师探讨的问题。教师将医学知识生活化后融入到内科学教学中,使枯燥的知识变得生动,使学生更容易接受教师教授的内容,并在学习当中得到启发。          关键词：医学知识;生活化;内科学;教学应用;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2013-09-10（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：西医内科学理论教学配合案例随访教学效果的评价附视频         作者：王秀薇唐红葛芳芳朱利民顾敏珏徐蓉娟         单位/学校：上海中医药大学龙华临床医学院         简介：目的:通过半年案例随访,加强医学生基础理论知识,训练医学生临床思维能力,提高医患沟通能力。方法:小组方式随访患者半年,每月随访一次,记录随访内容,半年后撰写病例报告。结果:医学生和被随访患者一致认可该教学方式,其中医学生临床技能的自我认可度增加;参加案例随访的学生在学院组织的理论考试中成绩明显优于未参加者。结论:中医院校西内理论教学配合临床案例随访的教学方式可以提高临床学科的有效教学效果。          关键词：临床教学;内科学;案例随访;早临床;        专辑：专辑：医药卫生科技;社会科学Ⅱ辑         发布时间：在线公开时间：2013-10-28（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：改良PDG教学法在西医内科学见习讨论课中的应用附视频         作者：王灵聪1许虹2         单位/学校：1.浙江中医药大学附属第一医院2.杭州师范大学医学院         简介：目的:为提高"西医内科学见习讨论课"(简称"讨论课")的教学效果而尝试改良PDG教学。方法:选择2009级和2008级中医学专业本科学生,在"讨论课"行改良PDG教学。结果:发现实验组学生住院病历书写成绩显著优于对照组,学生反映教学效果良好。结论:改良PDG教学,值得在中医院校的本科生临床各科见习课中进行推广。          关键词：内科;见习;PDG;教学;        专辑：专辑：医药卫生科技;社会科学Ⅱ辑         发布时间：在线公开时间：2013-09-02（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：内科学教学中的复杂问题简单化附视频         作者：付淑君         单位/学校：锦州市卫生学校         简介：在内科学教学中,把复杂问题简单化有助于学生对所学知识的理解,从而提高内科学教学质量。          关键词：内科学;复杂问题;简单化;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2013-07-18（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：浅谈《中西医结合内科学》临床实践教学改革附视频         作者：方险峰张序心         单位/学校：广西中医药大学附属瑞康医院         简介：通过高等中医药院校《中西医结合内科学》教学中存在的问题,分析多元化的教学方法和多样性的教学模式并提出了一些改革方法,有利于优化中西医结合临床实践教学,实现中西医结合方向的人才培养目标,对中西医结合内科学的临床课教学与教学模式作了初步探索。          关键词：中西医结合;内科学;教学;改革;        专辑：专辑：基础科学;社会科学Ⅱ辑         发布时间：在线公开时间：2013-06-28（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：澳大利亚悉尼大学内科学PBL教学模式介绍及借鉴附视频         作者：郭万刚1刘军2师晓琴3何勇1郑强荪1         单位/学校：1.陕西省西安市第四军医大学唐都医院心血管内科2.陕西省西安市第四军医大学唐都医院惠宾病房3.陕西省西安市第四医院麻醉科         简介：以"基于问题的学习(problem-basedlearning,PBL)"的教育学模式目前在医学院校中广泛应用,成为发达国家医学教育的重要模式。本文介绍了澳大利亚悉尼大学《内科学》课程的PBL教学模式。通过与其成熟的PBL教学模式进行对比,我国医学院校《内科学》PBL教学的问题存在于问题设计、教员培训、教学组织以及能力评估等各个环节。针对这些环节的问题,本文提出了一些相应的对策。如果我们要将其应用于《内科学》教学,必须改变模糊认识,进行较大改良才能真正达到好的效果。          关键词：《内科学》教学;PBL教学;基于能力的医学教育;        专辑：专辑：医药卫生科技;哲学与人文科学;社会科学Ⅱ辑         发布时间：在线公开时间：2013-06-28（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：多媒体技术应用于内科学教学中的利弊分析附视频         作者：张华赵海英         单位/学校：石家庄医学高等专科学校西校区         简介：内科学是医学院校临床课程中一门专业性、实践性很强的学科。本文针对多媒体技术应用于内科学教学中的利弊进行分析,并提出了相应的解决方案。          关键词：多媒体技术;内科学;教学;应用;        专辑：DOI：10.16589/j.cnki.cn11-3571/tn.2013.05.076         发布时间：在线公开时间：2013-05-03（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：内科学临床见习教学体会附视频         作者：许夏阳         单位/学校：阳江市卫生学校         简介：临床见习是临床医学教育的重要环节,内科学临床见习的好坏对医学生培养具有重大的影响。在新的教学形势下,要不断地改进和创新临床见习教学方法,以促进医学教学质量的提高,从而培养出临床需要的高素质医学人才。          关键词：临床见习;内科学;教学质量;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2013-05-01（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：内科学临床见习带教中辩论式教学法的应用体会附视频         作者：吴文俊项松英陈雄沈飞霞         单位/学校：温州医学院附属第一医院         简介：临床见习课是医学生从对基本医学理论知识的学习走向临床实践的桥梁课程,以教师为主导的"授课"式灌输教学已经不能满足临床教学的需要,激发学生的主观能动性和积极性显得尤为重要。文章通过以学生为主导的辩论式教学在内科学临床见习带教中的穿插应用,提出新的教学法可以提高临床见习教学质量,改善教学效果,并增强学生的学习兴趣和综合能力。          关键词：辩论式教学;内科学;临床见习;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2013-04-16（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：PBL教学法在西医内科学教学中的应用附视频         作者：张淑娟王振涛         单位/学校：河南中医学院第二附属医院         简介：<正>PBL即"以问题为基础的学习"(problembasedlearning,PBL),在医学教育中它是指以临床问题为基础,以学生为主体,以教师为导向的启发式教育,从而激发学生学习兴趣与欲望,并引导学生把握学习内容。PBL教学法目前正成为医学教育改革的方向之一,有着传统教学方法不可比拟的优越性[1-3]。但PBL教学法在教学过程中也存在一定的问题。笔者仅就PBL教学法在中医院校《内科          关键词：PBL教学法;内科学;教学模式;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2013-04-23（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：中医专业本科生西医内科学实习的方案制订与探讨附视频         作者：穆珺罗雯韩春姿赵金宪         单位/学校：首都医科大学附属复兴医院         简介：针对学校教育、教学改革中新启用的中医专业五年制本科教学大纲,西医内科学的学习从教学目的、教学科室的选择、实习教学的实施、教学效果的评价等方面均需重新制定方案,本文对实施过程及问题的解决进行了探讨。          关键词：中医专业;西医内科;实习教学;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2013-02-21（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：非智力因素对高职高专学生内科学学习效果影响探究附视频         作者：张蕾         单位/学校：南阳医学高等专科学校         简介：学生对知识的掌握受智力因素、非智力因素双重影响。以往高职高专内科学教育中关注较多的是智力因素,本文初步探讨了非智力因素对高职高专学生内科学学习效果的影响。          关键词：非智力因素;内科学;医学教育;        专辑：专辑：经济与管理科学;医药卫生科技;社会科学Ⅱ辑         发布时间：在线公开时间：2013-04-25（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：留学生内科学临床见习带教体会附视频         作者：田俊萍陈步星杜凤和         单位/学校：首都医科大学附属北京天坛医院心内科         简介：通过对留学生内科学临床见习所面临的问题进行总结,提出改进见习效果的措施。该文指出要搞好留学生临床见习,需针对留学生的特点,因材施教,教师应具有强烈的责任心,精心备课,选择恰当的授课方式,多与留学生交流,不断提高自身素质,旨在提高见习效果和教学质量。          关键词：内科学;临床实习;教学;留学生;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2013-01-24（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：浅析我院内科学教研室精细化管理附视频         作者：范贤明黄成亮         单位/学校：泸州医学院附属医院         简介：教研室的工作状况和水平直接反映学校教学工作的整体水平和教学质量。加强内科学教研室精细化管理,有助于医学院校人才培养质量的提高。          关键词：内科学;教研室;精细化管理;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2013-02-20（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：专科层次内科学课程教学改革的研究附视频         作者：孙英岳淑英孔瑞雪林华伟         单位/学校：山东医学高等专科学校         简介：提高专科层次内科学教学质量,要从教学内容、形式、方法、策略等方面加以调整。教学内容本着实用原则,结合专业特点,灵活调整;教学采用学教做一体化模式,实践课采用以问题为中心的病例讨论、标准化病人等方法,充分调动学生的兴趣和积极性,强调学生全面发展。          关键词：专科;内科学;教学方法;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2013-02-20（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：以问题为基础教学模式在内科学泌尿系统疾病整合教学中的应用附视频         作者：戴宏赵珉钱浩徐星铭卢文         单位/学校：安徽医科大学第一附属医院肾脏内科         简介：目的探讨以问题为基础的学习(Problem-basedLearning,PBL)在内科学泌尿系统疾病整合教学中的作用。方法随机整群抽样设立具有可比性的PBL组和传统模式对照组,PBL组的内科泌尿系统疾病教学选用PBL教学法,其他内容均与对照组相同,采用传统的课堂讲授法,然后两组学生进行内科学泌尿系统疾病理论知识考试,比较两组学生的成绩。结果两组学生考试成绩的差异无统计学意义(P>0.05),病例分析题PBL组学生成绩明显高于对照组(P<0.05)。结论PBL教学法不影响学生系统掌握理论知识,有利于学生临床能力的培养。          关键词：泌尿系统疾病;内科学;基于问题学习;临床教学;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2012-10-24（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：临床医学专业内科学考试模式改革的探索与分析附视频         作者：孟晶莹         单位/学校：内蒙古医科大学附属医院         简介：对改革后的内科学实践技能考试两部分成绩进行分析,并与理论考试成绩的关系,确定此种考试模式的改革是否可行。方法:选取我校2002～2006级临床医学本科610名学生内科学实践技能成绩和理论成绩作为研究对象,应用SPSS13.0软件进行方差分析及相关分析。结果:2002～2006级临床医学本科各年级间的实践技能操作成绩(p>0.05)无差异,笔试部分成绩(p>0.05)无差异,但2002～2006级临床医学本科各年级间的实践技能操作成绩与笔试部分成绩(p<0.05)均存在差异,同时将各年级实践技能总成绩与内科学理论考试成绩做相关性研究(p<0.05)均存在直线相关关系。结论:学生的基础理论知识与实践技能水平二者相辅相成,这样的考试形式对于提高学生的实践技能水平、临床思维能力,更好的理论联系实际,达到二者的相辅相成十分有效,但还存在一些不足,我们将在今后的工作中不断改进。          关键词：内科学考试方法;实践技能考试;理论考试;成绩分析;相关性分析;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2012-11-26（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：基于系统科学理论及全面质量管理理论的内科学教学精细化设计与管理附视频         作者：焦健1郭宏华1吴运涛2钱凤华1王江滨1         单位/学校：1.吉林大学中日联谊医院2.吉林大学教务处         简介：内科学的教学核心是要教会学生从接触病人到提出诊断和治疗决策的全过程,其目的不仅是要培养学生将来从事内科临床工作,而且也要为学生将来能从事临床各学科工作提供最基本的知识和逻辑思维方法。其关键是要建立起系统、科学、高效的质量管理体系。吉林大学中日联谊医院内科学教研室近10年本着精细化教学设计和管理的理念从课程结构、教学模式、教学质量控制、临床实习考核方法以及教学档案管理几方面进行了深入的探索,取得了一些经验,在文章中进行了论述。          关键词：内科学;教学;精细化;        专辑：专辑：医药卫生科技;社会科学Ⅱ辑         发布时间：在线公开时间：2013-01-05（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：创设内科学课堂教学情境的方法附视频         作者：俞纯刚         单位/学校：黑河市卫生学校医护学科         简介：课堂教学情境,就是以学生为中心,合理运用各种方法和资源,根据教学目标和教学内容对课堂教学的各个环节进行具体计划,创设相关的教学情境,促进学生积极主动地学习。本文举例说明了内科课堂教学中创设教学情境的方法。          关键词：情境教学;内科学;        专辑：来源数据库：基础教育         发布时间：在线公开时间：2012-11-09（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：我国内科学期刊引用网络分析附视频         作者：徐浩1钱爱兵2         单位/学校：1.南京中医药大学2.南京中医药大学经贸管理学院         简介：以北京大学《中文核心期刊要目总览》(2008年版)所收录之24种内科学核心期刊2004-2008年的发文及引文数据为样本,结合引文分析法与社会网络分析方法,对内科学期刊间引用网络、内科学期刊与其他学科期刊及外文期刊的引用网络进行分析,探讨内科学期刊引用网络的结构和特点。          关键词：中文医药科学引文索引;内科学;引用分析;期刊评价;        专辑：专辑：社会科学Ⅱ辑;信息科技         发布时间：在线公开时间：2012-11-09（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：CBL教学法在内科学教学中的应用体会附视频         作者：凌春华         单位/学校：苏州大学附属第一医院呼吸科         简介：内科学教学是实现医学生从书本走向临床的重要环节,传统的教学方法由于其自身的缺陷越来越不能满足医学生成长的需要。本文通过传统教学法与CBL教学法的比较研究证实,CBL教学法在课堂教学效果及理论考试成绩等诸方面均明显优于传统教学法,是值得推广的新型教学模式。          关键词：内科学;CBL;教学模式;        专辑：专辑：基础科学;医药卫生科技         发布时间：在线公开时间：2012-10-31（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：中医内科学心悸病证课堂教学思路探讨附视频         作者：肖永华王世东王新月任传云储真真         单位/学校：北京中医药大学东直门医院         简介：从心悸课堂教学出发,探讨中医内科学的学习思路和方法。包括:课堂教学从介绍心系病证的共同点开始,利于帮助学生从整体把握同类病证;注意鉴别惊、悸、怔忡等字词涵义,借助训诂学知识,加深学生对病证的理解;通过着重阐释心悸定义,帮助学生更好地统摄全篇知识;以病机及组方思路为主线讲授分证论治部分,突出重点,启发学生自主学习。          关键词：中医;内科学;心悸;教学方法;        专辑：专辑：医药卫生科技;社会科学Ⅱ辑         发布时间：在线公开时间：2012-11-06（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：基于Blackboard网络教学平台的内科学混合式教学模式构建附视频         作者：赵秋霞         单位/学校：新乡医学院临床技能培训中心         简介：构建基于Blackboard网络教学平台(以下简称BB平台)的内科学混合式教学模式,将面对面的课堂教学模式和网络辅助教学模式相结合,在内科学教学中利用BB平台强大的学习和交流功能,用现代教育技术及设备将教学过程制作成精品录像,构建完善的内科学网络课程,更好地适应内科学教学的特点,有利于培养医学学生的自主学习能力和创新能力,提高内科学的教学质量。          关键词：BB平台;内科学;网络课程;混合式教学模式;        专辑：专辑：社会科学Ⅱ辑;医药卫生科技         发布时间：在线公开时间：2012-10-12（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：循证医学在实习医师内科学教学中的应用附视频         作者：王科丁晓梅陈若平         单位/学校：安徽医科大学附属省立医院肾脏内科         简介：目的用循证医学教学方法进行临床实习医师内科教学,并与传统教学方式教学效果比较。方法将临床内科实习医师随机分为实验组和对照组,实验组用循证医学教学方法进行内科教学,对照组进行传统教学。结果实验组较对照组专业理论水平、内科操作技能和专业英语水平均有显著提高,差异有统计学意义(P<0.05)。结论在实习医师内科学教学中应用循证医学较单纯传统教学方法效果更好,值得推广。          关键词：循证医学;内科学;医学教育;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2012-10-10（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：案例教学结合传统教学法在内科学教学中的应用效果评价附视频         作者：郭令军马平和         单位/学校：商丘医学高等专科学校内科学教研室         简介：目的探索案例教学在内科学教学中的效果。方法选择2010年9月—2011年6月商丘医学高等专科学校2009级3年临床专业学生,随机分为对照组139人,实验组142人。实验组实施案例教学结合传统教学,对照组只实施传统教学,结束授课后,采用调查问卷和统一命题测验两种方法来检测案例教学的效果。结果实验组在调查问卷中提高兴趣87.3%、巩固基础知识76.8%、提高表达能力83.1%、学习主动性91.5%、上课有压力75.4%,而对照组分别是60.4%、56.8%、20.9%、55.4%、22.3%,两组比较差异有统计学意义(P<0.05)。统一命题测验上实验组学生的理论知识成绩为(87.45±10.15)分,病例分析成绩(81.87±9.38)分;而对照组分别为(74.37±12.56)及(65.56±10.76)分,两组比较差异均有统计学意义(均P<0.05)。结论内科学教学中采用案例教学结合传统讲授能培养学生的自主学习能力,加深对知识的理解,同时能提高学习成绩。          关键词：案例教学法;传统教学法;内科学;        专辑：专辑：医药卫生科技         发布时间：在线公开时间：2012-09-07（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：情景教学法在内科学教学中的运用附视频         作者：高英范         单位/学校：松原市卫生职工中等专业学校         简介：内科学是一门涉及面广和整体性强的学科。所阐述的内容在临床医学的理论和实践中有其普遍意义,是学习和掌握其他临床学科的重要基础。其任务是通过教学使学生掌握内科常见病、多发病的病因、发病机制、临床表现、诊断和防治的基本知识、基本理论和实践技能,为了培养高素质的医学应用型人才,提高内科学教学效果,在教学中情景教学法对内科学教学有着非常重要的意义。在以往教学的基础上,采取情景式教学,可以提高学生学习兴趣和解决实际问题的能力,加深对理论的理解,寓教于乐,完成教学目标的同时,提高学生的综合素质以适应社会对医学人才的需要。          关键词：情景教学;内科学;运用;        专辑：DOI：10.15912/j.cnki.gocm.2012.23.015         发布时间：在线公开时间：2012-09-29（知网平台在线公开时间，不代表文献的发表时间）
分类：内科学       标题：内科学教学团队建设与可持续发展附视频         作者：杨瑞青肖镇刘艳阳韩艳秋黄织春李鸿斌高俊珍         单位/学校：内蒙古医学院附属医院内科         简介：为加强教学团队建设、建立有效的团队合作机制、促进教学研讨和教学经验交流、开发教学资源是团队可持续发展的关键。内蒙古医学院内科学教学团队在建设和实际运行中,在团队结构发展、师资队伍建设、科研教学水平、管理成效等方面取得了一定的成绩。          关键词：内科学;教学团队;建设;可持续发展;        专辑：DOI：10.16343/j.cnki.issn.2095-512x.2012.s3.041         发布时间：在线公开时间：2013-06-03（知网平台在线公开时间，不代表文献的发表时间）
